8059,DAIICHI JITSUGYO CO LTD,BBG000BMR8W6
4235,DAIICHI KASEI CO LTD,BBG000PN53M5
1799,DAIICHI KENSETSU CORP,BBG000BNZ7K0
4082,DAIICHI KIGENSO KAGAKU-KOGYO,BBG000QD8L70
9035,DAIICHI KOUTSU SANGYO CO LTD,BBG000BKJ7H8
4568,DAIICHI SANKYO CO LTD,BBG000BWPLT1
7458,DAIICHIKOSHO CO LTD,BBG000C1XJJ5
5900,DAIKEN CO LTD,BBG000BH5806
7905,DAIKEN CORP,BBG000BGSPD1
7775,DAIKEN MEDICAL CO  LTD,BBG000BW3V13
5702,DAIKI ALUMINIUM INDUSTRY CO,BBG000BQWKS9
4245,DAIKI AXIS CO LTD,BBG0019243F6
6367,DAIKIN INDUSTRIES LTD,BBG000BLNXT1
8023,DAIKO DENSHI TSUSHIN LTD,BBG000BQCXC0
6430,DAIKOKU DENKI CO LTD,BBG000MRMKJ6
2791,DAIKOKUTENBUSSAN CO LTD,BBG000C4FBL3
8840,DAIKYO INC,BBG000BGYGM4
4246,DAIKYONISHIKAWA CORP,BBG000R5NYX2
9818,DAIMARUENAWIN CO LTD,BBG000BS0BZ2
5951,DAINICHI CO LTD,BBG000BMN5C8
4116,DAINICHISEIKA COLOR & CHEM,BBG000BJ0549
7907,DAINIHON WOOD-PRESERVING,BBG000BC99Q3
3880,DAIO PAPER CORP,BBG000BFZXT1
4653,DAIOHS CORP,BBG000HGRSX8
2883,DAIREI CO LTD,BBG002PCB6N0
8529,DAISAN BANK LTD/THE,BBG000BHCLY2
4750,DAISAN CO LTD,BBG000CCPNW6
9793,DAISEKI CO LTD,BBG000FCB325
1712,DAISEKI ECO. SOLUTION CO LTD,BBG000C3WC52
8324,DAISHI BANK LTD/THE,BBG000BHK952
4629,DAISHIN CHEMICAL CO LTD,BBG000FJ6J30
6962,DAISHINKU CORP,BBG000BR4Y08
2816,DAISHO CO LTD,BBG000BRGY50
4046,DAISO CO LTD,BBG000BK6MZ9
1814,DAISUE CONSTRUCTION CO LTD,BBG000BH7RD8
7538,DAISUI CO LTD,BBG000BPT900
9979,DAISYO CORP,BBG000CK4RN2
8563,DAITO BANK LTD/THE,BBG000BT05T0
4366,DAITO CHEMIX CORP,BBG000HJ1QX4
7609,DAITO ELECTRON CO LTD,BBG000BGNKD7
8044,DAITO GYORUI CO LTD,BBG000BKLB40
9367,DAITO KOUN CO LTD,BBG000BLM8X2
4577,DAITO PHARMACEUTICAL CO LTD,BBG000QCHQ08
1878,DAITO TRUST CONSTRUCT CO LTD,BBG000BNKQL3
3202,DAITO WOOLEN SPINNING & WEAV,BBG000BJMPZ7
9363,DAIUN CO LTD,BBG000BRFK15
8247,DAIWA CO LTD,BBG000BRCSV8
3816,DAIWA COMPUTER CO LTD,BBG000C2WSH6
5610,DAIWA HEAVY INDUSTRY CO LTD,BBG000BNTL80
1925,DAIWA HOUSE INDUSTRY CO LTD,BBG000BFTDT2
6459,DAIWA INDUSTRIES LTD,BBG000BR2NB2
9082,DAIWA MOTOR TRANSPORTATION,BBG000BPY3G0
1834,DAIWA ODAKYU CONSTRUCTION CO,BBG000BHB2Q4
8601,DAIWA SECURITIES GROUP INC,BBG000BGW979
3107,DAIWABO HOLDINGS CO LTD,BBG000BJDFG0
7462,DAIYA TSUSHO CO LTD,BBG000FG1RH8
2662,DAIYU EIGHT CO LTD,BBG000C2JBX0
7432,DALTON CORP,BBG000F19VT1
5337,DANTO HOLDINGS CORP,BBG000BL57N4
3848,DATA APPLICATIONS CO LTD,BBG000Q1XJP3
3628,DATA HORIZON CO LTD,BBG000BLTHL8
2145,DATALINKS CORP,BBG000BR5M21
3905,DATASECTION INC,BBG006LXHXC6
2303,DAWN CORP,BBG000N1VF94
7228,DAYTONA CORP,BBG000BZ4ZQ9
5234,DC CO LTD,BBG000BL33Q2
3050,DCM HOLDINGS CO LTD,BBG000L7WPS9
3782,DDS INC,BBG000GGBRH6
3245,DEAR LIFE CO LTD,BBG000RM5666
3392,DELICA FOODS CO LTD,BBG000KFQZL4
2432,DENA CO LTD,BBG000QRRL14
4061,DENKI KAGAKU KOGYO K K,BBG000BG1PF8
6706,DENKI KOGYO CO LTD,BBG000BP8G43
8144,DENKYOSHA CO LTD,BBG000BR9Q64
3640,DENSAN CO LTD,BBG000TXB8Z7
3630,DENSAN SYSTEM CO LTD,BBG000J67BQ5
6902,DENSO CORP,BBG000BGN9N1
4324,DENTSU INC,BBG000BT53Q3
6517,DENYO CO LTD,BBG000BP5V70
8114,DESCENTE LTD,BBG000BMVH60
3073,DIAMOND DINING CO LTD,BBG000QY0JQ6
6895,DIAMOND ELECTRIC MFG CO LTD,BBG000GHY9P0
4631,DIC CORP,BBG000BKY5M9
4772,DIGITAL ADVENTURE INC,BBG000BZ4077
2326,DIGITAL ARTS INC,BBG000P2RZ19
4764,DIGITAL DESIGN CO LTD,BBG000BW7YC1
4819,DIGITAL GARAGE INC,BBG000D7DHJ7
3652,DIGITAL MEDIA PROFESSIONALS,BBG001PQ9RB1
6138,DIJET INDUSTRIAL CO LTD,BBG000BLHNZ3
2379,DIP CORP,BBG000C6TH94
6146,DISCO CORP,BBG000BKFJQ6
6848,DKK TOA CORP,BBG000BPDBC9
4461,DKS CO LTD,BBG000BJP0X1
3686,DLE INC,BBG0060NF7C0
6141,DMG MORI SEIKI CO LTD,BBG000BLJ688
9782,DMS INC,BBG000FLCVD0
6365,DMW CORP,BBG000BP3LT0
2397,DNA CHIP RESEARCH INC,BBG000L8K274
9924,DOMY CO LTD,BBG000BD7402
7532,DON QUIJOTE HOLDINGS CO LTD,BBG000HQ1H40
7483,DOSHISHA CO LTD,BBG000DD0C45
3087,DOUTOR NICHIRES HOLDINGS CO,BBG000TBPBZ3
4850,DOW CHEMICAL CO/THE,BBG000CZMYC6
5714,DOWA HOLDINGS CO LTD,BBG000BL9X08
4924,DR CI:LABO CO LTD,BBG000C3MVX0
4310,DREAM INCUBATOR INC,BBG000CDYCQ5
3185,DREAM VISION CO LTD,BBG004NT3FD1
3793,DRECOM CO LTD,BBG000GC0R96
8692,DSB CO LTD,BBG000BPBGL0
9682,DTS CORP,BBG000BMX1X3
7825,DUNLOP SPORTS CO LTD,BBG000DJ1X63
4665,DUSKIN CO LTD,BBG000C8MCR8
3079,DVX INC,BBG000QB28J6
2590,DYDO DRINCO INC,BBG000JM3MF2
2675,DYNAC CORP,BBG000C86QV0
3947,DYNAPAC CO LTD,BBG000BBSCG8
3551,DYNIC CORP,BBG000BJWTS6
3294,E'GRAND CO LTD,BBG005L8J3D6
3693,E-COMETRUE INC,BBG0074H7843
6050,E-GUARDIAN INC,BBG000PJ6LD3
3796,E-SEIKATSU CO LTD,BBG000GX6WP5
2493,E-SUPPORTLINK LTD,BBG000PS9HY6
6486,EAGLE INDUSTRY CO LTD,BBG000BP4KR3
3248,EARLY AGE CO LTD,BBG000TCLCK9
4985,EARTH CHEMICAL CO LTD,BBG000DVJ4J7
9020,EAST JAPAN RAILWAY CO,BBG000BJ2DR5
2882,EAT&CO LTD,BBG001PQBPB2
6361,EBARA CORP,BBG000BLN558
2819,EBARA FOODS INDUSTRY INC,BBG000BV2WW0
6328,EBARA JITSUGYO CO LTD,BBG000C1PXQ5
3835,EBASE CO LTD,BBG000DYCM35
3658,EBOOK INITIATIVE JAPAN CO LT,BBG001V4K4W8
7427,ECHO TRADING CO LTD,BBG000DY6GS8
3188,ECO GREEN CO LTD,BBG005C99QJ8
7520,ECO'S CO LTD,BBG000HF0JC2
3802,ECOMIC CO LTD,BBG000DJG5T3
3521,ECONACH HOLDINGS CO LTD,BBG000BJTS75
2730,EDION CORP,BBG000BG7S84
8771,EGUARANTEE INC,BBG000QZGGY3
8541,EHIME BANK LTD/THE,BBG000BJH248
7822,EIDAI CO LTD,BBG000BN5ZC0
7877,EIDAI KAKO CO LTD,BBG000FMLD93
8396,EIGHTEENTH BANK LTD/THE,BBG000BJ4DF6
3785,EIGHTING CO LTD,BBG000KLW567
4549,EIKEN CHEMICAL CO LTD,BBG000BQ6011
7265,EIKEN INDUSTRIES CO LTD,BBG000BVMYK7
6053,EIKOH HOLDINGS INC,BBG0021NMX97
4523,EISAI CO LTD,BBG000BG6F83
9857,EIWA CORP,BBG000BRJXM0
6737,EIZO CORP,BBG000CN6GN8
2153,EJ HOLDINGS INC,BBG000BZCB83
3646,EKITAN & CO LTD,BBG001F8YZB6
6099,ELAN CORP,BBG001BWBYD3
6750,ELECOM CO LTD,BBG000BMF5M6
9513,ELECTRIC POWER DEVELOPMENT C,BBG000P26QQ5
2715,ELEMATEC CORP,BBG000K8KJ23
6972,ELNA CO LTD,BBG000BPG076
4820,EM SYSTEMS CO LTD,BBG000DNDTJ6
6063,EMERGENCY ASSISTANCE JAPAN C,BBG002ZGJTK5
9963,EMORI GROUP HOLDINGS CO LTD,BBG000BM4628
4849,EN-JAPAN INC,BBG000J1N0R1
6092,ENBIO HOLDINGS INC,BBG005Z26552
8208,ENCHO CO LTD,BBG000BKXKX5
3682,ENCOURAGE TECHNOLOGIES CO LT,BBG005KCQ5V5
6932,ENDO LIGHTING CORP,BBG000BR4NX6
7841,ENDO MANUFACTURING CO LTD,BBG000P8LDF6
6079,ENERES CO LTD,BBG0029F0WZ3
3665,ENIGMO INC,BBG000NCBJN8
3667,ENISH INC,BBG003M69Q08
6928,ENOMOTO CO LTD,BBG000BGBF32
6961,ENPLAS CORP,BBG000BPFBF4
6218,ENSHU LTD,BBG000BKMMZ1
9057,ENSHU TRUCK CO LTD,BBG000BBZ4K3
2112,ENSUIKO SUGAR REFINING CO,BBG000BHRBN0
5698,ENVIPRO HOLDINGS INC,BBG00553GDC7
4657,ENVIRONMENTAL CONTROL CENTER,BBG000HHFNT5
6052,EP-MINT CO LTD,BBG001BWC1M4
2311,EPCO CO LTD,BBG000CHRB86
4282,EPS CORPORATION,BBG000BGXWJ4
9517,EREX CO LTD,BBG001BW7319
6083,ERI HOLDINGS CO LTD,BBG005J7VRR9
8892,ES-CON JAPAN LTD,BBG000BKS6Y1
2196,ESCRIT INC,BBG000Q8R9C1
6093,ESCROW AGENT JAPAN CO LTD,BBG002PK6PY4
6859,ESPEC CORP,BBG000BM2BR2
3260,ESPOIR CO LTD,BBG000Q6XXJ8
6161,ESTIC CORP,BBG000L825D0
4304,ESTORE CORP,BBG000GFM8H8
6891,ETA ELECTRIC INDUSTRY CO LTD,BBG000HBXKH7
2931,EUGLENA CO LTD,BBG002F28835
9376,EURASIA TRAVEL CO LTD,BBG000H5N5S2
7591,EXCEL CO LTD,BBG000C4YLP6
3754,EXCITE JAPAN CO LTD,BBG000H9Y0Z5
7278,EXEDY CORP,BBG000BR5SM6
6033,EXTREME CO LTD,BBG003B61924
2206,EZAKI GLICO CO LTD,BBG000BHJJH9
2763,F T COMMUNICATIONS CO LTD,BBG000P8K2N2
4771,F&M CO LTD,BBG000BYNBQ4
7212,F-TECH INC,BBG000H6WSX4
2461,F@N COMMUNICATIONS INC,BBG000K7WM98
4295,FAITH INC,BBG000K0S826
4671,FALCO HOLDINGS CO LTD,BBG000BRNR39
7215,FALTEC CO LTD,BBG004BDM247
8298,FAMILY INC,BBG000BKZKY2
8028,FAMILYMART CO LTD,BBG000BMPPB3
4921,FANCL CORP,BBG000C1Q6L8
6954,FANUC CORP,BBG000BM3TW6
9983,FAST RETAILING CO LTD,BBG000CLY9H4
2338,FASTEPS CO LTD,BBG000PFCKP3
3726,FAVORINA HOLDING CO LTD,BBG000C2SC40
7296,FCC CO LTD,BBG000DDGPN8
5758,FCM CO LTD,BBG000QWPK17
6955,FDK CORP,BBG000BM41K9
2060,FEED ONE HOLDINGS CO LTD,BBG0072BVHP8
3396,FELISSIMO CORP,BBG000GC3FZ0
6870,FENWAL CONTROLS OF JAPAN LTD,BBG000BP5CD5
6890,FERROTEC CORP,BBG000HDXTG5
3692,FFRI INC,BBG0071FC7W5
8713,FIDEA HOLDINGS CO LTD,BBG000NXL891
2767,FIELDS CORP,BBG000BKMSX0
7148,FINANCIAL PRODUCTS GROUP CO,BBG000V9VDZ4
3649,FINDEX INC,BBG001CNFRX1
5994,FINE SINTER CO LTD,BBG000BDNFF3
8789,FINTECH GLOBAL INCORPORATED,BBG000BP5078
2215,FIRST BAKING CO LTD,BBG000BHKLT9
9514,FIRST ENERGY SERVICE CO/THE,BBG000QSV1R3
8917,FIRST JUKEN CO LTD,BBG000PYG0R0
3807,FISCO LTD,BBG000BXX4F3
3687,FIXSTARS CORP,BBG000C0RW41
8935,FJ NEXT CO LTD,BBG000QLSQ97
3753,FLIGHT HOLDINGS INC,BBG000Q9FX39
3317,FLYING GARDEN CO LTD,BBG000BZHGB3
4662,FOCUS SYSTEMS CORP,BBG000HQ7F11
2323,FONFUN CORP,BBG000P2GFW1
8275,FORVAL CORP,BBG000BKYDY9
9423,FORVAL REALSTRAIGHT INC,BBG000GGFBT4
9445,FORVAL TELECOM INC,BBG000FF96C3
6794,FOSTER ELECTRIC CO LTD,BBG000BPCF31
7947,FP CORP,BBG000BQ9ZQ4
7840,FRANCE BED HOLDINGS CO LTD,BBG000GL9639
6094,FREAKOUT INC,BBG0047BK881
3843,FREEBIT CO LTD,BBG000LJN0X2
6343,FREESIA MACROSS CORP,BBG000BP2H01
2226,FRENTE CO LTD,BBG000PW3891
6312,FREUND CORP,BBG000BYWJB3
8209,FRIENDLY CORP,BBG000BRCC16
2586,FRUTA FRUTA INC,BBG001V4NKV0
1813,FUDO TETRA CORP,BBG000BH7HX8
2468,FUETREK CO LTD,BBG000BNVMG6
3165,FUHRMEISTER ELECTRONICS CO,BBG0014NFKH3
8278,FUJI CO LTD,BBG000BRD7R8
7605,FUJI CORP,BBG000BW7VN5
8860,FUJI CORP LTD/OSAKA,BBG000BBRQ50
3515,FUJI CORP/HYOGO,BBG000C1Z399
6504,FUJI ELECTRIC CO LTD,BBG000BLTF50
6654,FUJI ELECTRIC INDUSTRY CO,BBG000CJZ1B1
9883,FUJI ELECTRONICS CO LTD,BBG000BM4RB2
1775,FUJI FURUKAWA ENGINEERING &,BBG000G59K51
5212,FUJI GLASS CO LTD,BBG000BKBW63
7270,FUJI HEAVY INDUSTRIES LTD,BBG000BGR1H1
6295,FUJI HENSOKUKI CO LTD,BBG000BGCVR0
7260,FUJI KIKO CO LTD,BBG000BPKRV5
5009,FUJI KOSAN COMPANY LTD,BBG000BL0DL8
9010,FUJI KYUKO CO LTD,BBG000BN4R93
5199,FUJI LATEX CO LTD,BBG000BKBM83
6134,FUJI MACHINE MFG CO LTD,BBG000BCMC18
4676,FUJI MEDIA HOLDINGS INC,BBG000BXKV49
2114,FUJI NIHON SEITO CORP,BBG000BHRL58
5017,FUJI OIL CO LTD,BBG000HZTL41
2607,FUJI OIL CO LTD,BBG000BHQCP7
7299,FUJI OOZX INC,BBG000DRX222
4554,FUJI PHARMA CO LTD,BBG000F7NGK4
1848,FUJI PS CORP,BBG000BH4656
7864,FUJI SEAL INTERNATIONAL INC,BBG000BTXL64
6400,FUJI SEIKI CO LTD,BBG000BG3Q46
6142,FUJI SEIKO LTD,BBG000BD88J2
9749,FUJI SOFT INC,BBG000BQDPK7
6476,FUJI TECHNICA & MIYAZU INC,BBG000BYPD79
3104,FUJIBO HOLDINGS INC,BBG000BJCR93
2908,FUJICCO CO LTD,BBG000BB5ZL6
7957,FUJICOPIAN CO LTD,BBG000BR6PN0
4901,FUJIFILM HOLDINGS CORP,BBG000BTG7G3
9906,FUJII SANGYO CORP,BBG000BNN590
2405,FUJIKOH CO LTD,BBG000Q1W761
4620,FUJIKURA KASEI CO LTD,BBG000BNND84
5803,FUJIKURA LTD,BBG000BB8TW5
5121,FUJIKURA RUBBER LTD,BBG000BNQN61
9966,FUJIKYU CORP,BBG000BH3Q80
5965,FUJIMAK CORP,BBG000G0HS47
5384,FUJIMI INC,BBG000BF00C9
7917,FUJIMORI KOGYO CO LTD,BBG000BKPRY8
2752,FUJIO FOOD SYSTEM CO LTD,BBG000PL8Y75
4237,FUJIPREAM CORP,BBG000BSSFZ3
5940,FUJISASH CO LTD,BBG000BT1QJ4
6257,FUJISHOJI CO LTD,BBG000QPPSW1
3370,FUJITA CORPORATION CO LTD,BBG000CQ8Z48
1770,FUJITA ENGINEERING CO LTD,BBG000BWTNR5
9722,FUJITA KANKO INC,BBG000BH3GD6
6406,FUJITEC CO LTD,BBG000BBJ4Y6
8740,FUJITOMI CO LTD,BBG000C3X3C3
4793,FUJITSU BROAD SOLUTION & CON,BBG000BJ2N75
6719,FUJITSU COMPONENT LTD,BBG000K1MR19
6945,FUJITSU FRONTECH LTD,BBG000BPDZW4
6755,FUJITSU GENERAL LTD,BBG000BLY477
6702,FUJITSU LTD,BBG000BGJWM6
3600,FUJIX LTD,BBG000DJ8R32
2211,FUJIYA CO LTD,BBG000BHK1T3
5185,FUKOKU CO LTD,BBG000CG5JK1
1899,FUKUDA CORP,BBG000BKQG08
6960,FUKUDA DENSHI CO LTD,BBG000BKNK11
8362,FUKUI BANK LTD/THE,BBG000BHZ0R1
9790,FUKUI COMPUTER HOLDINGS INC,BBG000CJ3NX4
8540,FUKUOKA CHUO BANK LTD/THE,BBG000BJ01D8
8354,FUKUOKA FINANCIAL GROUP INC,BBG000HQJ921
8562,FUKUSHIMA BANK LTD/THE,BBG000BT1Z77
6420,FUKUSHIMA INDUSTRIES CORP,BBG000BM4J20
7870,FUKUSHIMA PRINTING CO LTD,BBG000BVDYL6
2291,FUKUTOME MEAT PACKERS LTD,BBG000BK8913
7871,FUKUVI CHEMICAL INDUSTRY CO,BBG000BPPVY8
9608,FUKUYAMA CONSULTANTS CO LTD,BBG000BXV0S9
9075,FUKUYAMA TRANSPORTING CO LTD,BBG000BH1GB0
2159,FULL SPEED INC,BBG000RLP719
4848,FULLCAST HOLDINGS CO LTD,BBG000BSW4F5
4998,FUMAKILLA LTD,BBG000BNP8B9
6839,FUNAI ELECTRIC CO LTD,BBG000C1ZRT4
9757,FUNAI SOKEN HOLDINGS INC,BBG000BRGTP9
3266,FUND CREATION GROUP CO LTD,BBG000G60HS0
3944,FURUBAYASHI SHIKO CO LTD,BBG000BK1Y97
6937,FURUKAWA BATTERY CO LTD,BBG000BM36K9
5715,FURUKAWA CO LTD,BBG000BB21S7
5801,FURUKAWA ELECTRIC CO LTD,BBG000BB67V6
6814,FURUNO ELECTRIC CO LTD,BBG000BGMKP5
8087,FURUSATO INDUSTRIES LTD,BBG000BR81R7
7826,FURUYA METAL CO LTD,BBG000C2TQ11
9361,FUSHIKI KAIRIKU UNSO CO LTD,BBG000BJZV35
4845,FUSION PARTNERS CO,BBG000HR8MZ6
4368,FUSO CHEMICAL CO LTD,BBG000HNMTV8
7505,FUSO DENTSU CO LTD,BBG000GZRNS4
4538,FUSO PHARMACEUTICAL INDUST,BBG000BG6VQ8
6986,FUTABA CORP/CHIBA,BBG000BM4SB0
7241,FUTABA INDUSTRIAL CO LTD,BBG000BM9VD6
4722,FUTURE ARCHITECT INC,BBG000BW7L11
8462,FUTURE VENTURE CAPITAL CO,BBG000K8CCZ1
8424,FUYO GENERAL LEASE CO LTD,BBG000BQ53R8
8711,FX PRIME BY GMO CORPORATION,BBG000R31QY7
2694,G TASTE CO LTD,BBG000H5PGH8
7508,G-7 HOLDINGS INC,BBG000H5ZBW1
5970,G-TEKT CORP,BBG000GGJ1X7
2817,GABAN CO LTD,BBG000C56604
3775,GAIAX CO LTD,BBG000BYH6Y3
9470,GAKKEN HOLDINGS CO LTD,BBG000BNB860
9769,GAKKYUSHA CO LTD,BBG000BL5SM9
2301,GAKUJO CO LTD,BBG000MV4B07
4777,GALA INC,BBG000C0VKK4
6249,GAMECARD-JOYCO HOLDINGS INC,BBG001K8BLM4
5935,GANTAN BEAUTY INDUSTRY CO,BBG000BGMP74
2174,GCA SAVVIAN CORP,BBG000DYTFX9
9991,GECOSS CORP,BBG000DFQWH4
2411,GENDAI AGENCY INC,BBG000Q7VN73
4584,GENE TECHNO SCIENCE CO LTD,BBG003LHRRJ3
6267,GENERAL PACKER CO LTD,BBG000CPK8J0
3195,GENERATION PASS CO LTD,BBG001WVCND5
9828,GENKI SUSHI CO LTD,BBG000BP8B53
2772,GENKY STORES INC,BBG000PQSNY6
2681,GEO HOLDINGS CORP,BBG000DFG9P7
6907,GEOMATEC CO LTD,BBG000DNHYD7
3777,GEONEXT CORP,BBG000P2RH28
5282,GEOSTR CORP,BBG000C1RM50
3719,GEXEED CO LTD,BBG000PY7W27
8783,GFA CO LTD,BBG000LSRB19
2686,GFOOT CO LTD,BBG000DPZJS9
3830,GIGA PRIZE CO LTD,BBG000QC14F8
9764,GIKEN KOGYO CO LTD,BBG000BQ4HX1
6289,GIKEN LTD,BBG000BN5VS2
9853,GINZA RENOIR CO LTD,BBG000BL7RZ5
8215,GINZA YAMAGATAYA CO LTD,BBG000BKXR88
7705,GL SCIENCES INC,BBG000CJ2FM4
3587,GLOBAL ASIA HOLDINGS INC,BBG000BHXL51
7559,GLOBAL FOOD CREATORS CO LTD,BBG000BGTZH4
3271,GLOBAL LTD/THE,BBG000QZZ2J0
7625,GLOBAL-DINING INC,BBG000DHM413
7990,GLOBERIDE INC,BBG000BMLZF1
6457,GLORY LTD,BBG000BR2DQ8
7214,GMB CORPORATION,BBG000QLYFP6
4784,GMO AD PARTNERS INC,BBG000C21ZT1
3788,GMO CLOUD K.K.,BBG000C11D12
9449,GMO INTERNET INC,BBG000BPHCB4
3769,GMO PAYMENT GATEWAY INC,BBG000BD0YH5
3633,GMO PEPABO INC,BBG000BJKML1
3695,GMO RESEARCH INC,BBG001XZS9M9
6026,GMO TECH INC,BBG007HNZJL2
2160,GNI GROUP LTD,BBG000RT44G6
6397,GO IRON WORKS CO LTD,BBG000BP43P3
5410,GODO STEEL LTD,BBG000BL6J66
2340,GOKURAKUYU CO LTD,BBG000J596Y7
8871,GOLDCREST CO LTD,BBG000C3LD89
8111,GOLDWIN INC,BBG000BPS3Y7
3319,GOLF DIGEST ONLINE INC,BBG000J03932
3032,GOLF DO CO LTD,BBG000DJGJ77
4962,GOO CHEMICAL CO LTD,BBG000HJ7Q68
9850,GOURMET KINEYA CO LTD,BBG000BRJBR3
2230,GOYO FOODS INDUSTRY CO LTD,BBG002PGJTS8
7519,GOYO INTEX CO LTD,BBG000HDWG10
3261,GRANDES INC,BBG003MTJF47
8999,GRANDY HOUSE CORP,BBG000BT8H89
7847,GRAPHITE DESIGN INC,BBG000D5J6T8
3632,GREE INC,BBG000DP0P03
7533,GREEN CROSS CO LTD,BBG000HR0812
9656,GREENLAND RESORT CO LTD,BBG000BS9W78
3150,GREMZ INC,BBG000BK04B1
6674,GS YUASA CORP,BBG000H1TDW3
8101,GSI CREOS CORP,BBG000BMTWR7
7599,GULLIVER INTERNATIONAL CO,BBG000CGT160
3903,GUMI INC,BBG003SC0KJ1
4229,GUN EI CHEMICAL INDUSTRY CO,BBG000BJKT90
3765,GUNGHO ONLINE ENTERTAINMENT,BBG000QTJ4B6
8334,GUNMA BANK LTD/THE,BBG000BHML80
3002,GUNZE LTD,BBG000BFX4L5
2440,GURUNAVI INC,BBG000DF5Z99
9603,H I S CO LTD,BBG000C03T08
5989,H-ONE CO LTD,BBG000DFZSG4
8242,H2O RETAILING CORP,BBG000BGVNB4
4925,HABA LABORATORIES INC,BBG000L04YF0
1427,HABITA CRAFT CO LTD,BBG004RYZF41
9950,HACHI-BAN CO LTD,BBG000BHN4R6
8359,HACHIJUNI BANK LTD/THE,BBG000BHY6T7
7856,HAGIHARA INDUSTRIES INC,BBG000BTW7V8
7467,HAGIWARA ELECTRIC CO LTD,BBG000FLJ103
2831,HAGOROMO FOODS CORP,BBG000C6MXN0
3610,HAKATA TAKUMI KOUGEI INC,BBG006N3G033
7637,HAKUDO CO LTD,BBG000C8H875
2433,HAKUHODO DY HOLDINGS INC,BBG000D27VG7
9736,HAKUSEISHA CO LTD,BBG000BL4D16
2173,HAKUTEN CO LTD,BBG000V8JBL9
7433,HAKUTO CO LTD,BBG000F1C5Y8
9731,HAKUYOSHA COMPANY LTD,BBG000BNH6J4
2742,HALOWS CO LTD,BBG000NXPJY5
6131,HAMAI CO LTD,BBG000BP09P4
6497,HAMAI INDUSTRIES LTD,BBG000BKJH86
9037,HAMAKYOREX CO LTD,BBG000BYNC46
6965,HAMAMATSU PHOTONICS KK,BBG000BKP2Q2
9870,HANATEN CO LTD,BBG000BRQ8Z3
7636,HANDSMAN CO LTD,BBG000C316J4
5289,HANEDA ZENITH HOLDINGS CO LT,BBG001K89VR0
9042,HANKYU HANSHIN HOLDINGS INC,BBG000BH0115
6018,HANSHIN DIESEL WORKS LTD,BBG000BR0DZ0
8078,HANWA CO LTD,BBG000BBLFX9
3174,HAPPINESS AND D CO LTD,BBG002ZTCFT5
7552,HAPPINET CORP,BBG000BY2866
6904,HARADA INDUSTRY CO LTD,BBG000BXTQX9
8894,HARAKOSAN CO LTD,BBG000K2PKD6
2674,HARD OFF CORPORATION CO LTD,BBG000C88189
9780,HARIMA B-STEM CORP,BBG000FTMVM2
4410,HARIMA CHEMICALS GROUP INC,BBG000BJNKB3
7444,HARIMA-KYOWA CO LTD,BBG000F3SLM5
6324,HARMONIC DRIVE SYSTEMS INC,BBG000BCZPZ8
7416,HARUYAMA TRADING CO LTD,BBG000DP2M62
8230,HASEGAWA CO LTD,BBG000BC0009
1808,HASEKO CORP,BBG000BH71F3
7570,HASHIMOTO SOGYO CO LTD,BBG000BVBBQ3
7425,HATSUHO SHOUJI CO LTD,BBG000DY0Q84
3895,HAVIX CORP,BBG000QR01H0
2286,HAYASHIKANE SANGYO CO LTD,BBG000BHNG44
1719,HAZAMA ANDO CORP,BBG000Q09W73
3676,HEARTS UNITED GROUP CO LTD,BBG005798B44
2344,HEIAN CEREMONY SERVICE CO,BBG000PKSYZ4
6412,HEIWA CORP,BBG000BQBQR0
9929,HEIWA PAPER CO LTD,BBG000BS6DT9
8803,HEIWA REAL ESTATE CO LTD,BBG000BN2MM1
8276,HEIWADO CO LTD,BBG000BQD5F7
3039,HEKI CO LTD,BBG004HRY6R3
6927,HELIOS TECHNO HOLDINGS CO LT,BBG000BKLS34
6433,HEPHAIST SEIKO CO LTD,BBG000C1DRH1
7279,HI-LEX CORP,BBG000BPL7Y5
2469,HIBINO CORP,BBG000DW3304
1982,HIBIYA ENGINEERING LTD,BBG000BNMV21
7611,HIDAY HIDAKA CORP,BBG000D8NQN9
1873,HIGASHI NIHON HOUSE CO LTD,BBG000BK5XJ4
9029,HIGASHI TWENTY ONE CO LTD,BBG000BHSVJ0
8536,HIGASHI-NIPPON BANK LTD/THE,BBG000BJ9YT0
2058,HIGASHIMARU CO LTD,BBG000C1HDH8
8394,HIGO BANK LTD/THE,BBG000BJ3Z59
2477,HIKAKU.COM CORP,BBG000DD0GQ2
3948,HIKARI BUSINESS FORM CO LTD,BBG000BHY7Q8
8191,HIKARI FURNITURE CO LTD,BBG000BKWWQ8
2137,HIKARI HEIGHTS-VARUS CO LTD,BBG000QPQ257
9435,HIKARI TSUSHIN INC,BBG000FKFSH2
4299,HIMACS LTD,BBG000BMDZ15
7514,HIMARAYA CO LTD,BBG000H9PQ06
9892,HIMIKO CO LTD,BBG000BGY192
7205,HINO MOTORS LTD,BBG000BGPYD5
1413,HINOKIYA HOLDINGS CO LTD,BBG000TK2WS0
6866,HIOKI E E CORP,BBG000BNNF43
2136,HIP CORP,BBG000QDD6G7
7863,HIRAGA CO LTD,BBG000BVZX52
5821,HIRAKAWA HEWTECH CORP,BBG000NLPJ80
3059,HIRAKI CO LTD,BBG000Q48X65
2764,HIRAMATSU INC,BBG000BZXHY8
6245,HIRANO TECSEED CO (KINZOKU),BBG000BR1620
